province,district_name,constituency,party,votes,winner,election_year
Koshi,Udayapur,1,Federal Democratic National Forum,13,False,2079
Koshi,Udayapur,2,CPN-UML,15251,True,2079
Koshi,Udayapur,2,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी),12893,False,2079
Koshi,Udayapur,2,Independent,10379,False,2079
Koshi,Udayapur,2,मंगोल नेशनल अर्गनाइजेसन,1430,False,2079
Koshi,Udayapur,2,Rastriya Swatantra Party,910,False,2079
Koshi,Udayapur,2,Rastriya Prajatantra Party,481,False,2079
Koshi,Udayapur,2,Janata Samajwadi Party Nepal,367,False,2079
Koshi,Udayapur,2,नेपाल मजदुर किसान पार्टी,117,False,2079
Koshi,Udayapur,2,हाम्रो नेपाली पार्टी,116,False,2079
Koshi,Udayapur,2,Independent,96,False,2079
Koshi,Udayapur,2,जनजागरण पार्टी नेपाल,87,False,2079
Koshi,Udayapur,2,नेपाली कांग्रेस (बी.पी.),34,False,2079
Madhesh,Saptari,1,Janata Samajwadi Party Nepal,23604,True,2079
Madhesh,Saptari,1,जनमत पार्टी,19996,False,2079
Madhesh,Saptari,1,Nepali Congress,14312,False,2079
Madhesh,Saptari,1,Independent,2881,False,2079
Madhesh,Saptari,1,Independent,2345,False,2079
Madhesh,Saptari,1,Independent,1536,False,2079
Madhesh,Saptari,1,नागरिक उन्मुक्ति पार्टी,1378,False,2079
Madhesh,Saptari,1,Rastriya Prajatantra Party,1117,False,2079
Madhesh,Saptari,1,Rastriya Swatantra Party,1054,False,2079
Madhesh,Saptari,1,Independent,580,False,2079
Madhesh,Saptari,1,Independent,519,False,2079
Madhesh,Saptari,1,नेपाल लोकतान्त्रिक पार्टी,383,False,2079
Madhesh,Saptari,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,166,False,2079
Madhesh,Saptari,1,नेपाल मजदुर किसान पार्टी,123,False,2079
Madhesh,Saptari,1,Independent,72,False,2079
Madhesh,Saptari,1,मंगोल नेशनल अर्गनाइजेसन,47,False,2079
Madhesh,Saptari,1,Independent,40,False,2079
Madhesh,Saptari,1,Independent,37,False,2079
Madhesh,Saptari,1,Independent,31,False,2079
Madhesh,Saptari,1,Independent,14,False,2079
Madhesh,Saptari,2,जनमत पार्टी,35042,True,2079
Madhesh,Saptari,2,Janata Samajwadi Party Nepal,16979,False,2079
Madhesh,Saptari,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",7347,False,2079
Madhesh,Saptari,2,Rastriya Swatantra Party,281,False,2079
Madhesh,Saptari,2,नेपाली कांग्रेस (बी.पी.),235,False,2079
Madhesh,Saptari,2,Rastriya Prajatantra Party,222,False,2079
Madhesh,Saptari,2,नेपाल मजदुर किसान पार्टी,192,False,2079
Madhesh,Saptari,2,हाम्रो नेपाली पार्टी,169,False,2079
Madhesh,Saptari,2,नेपाली जनता दल,155,False,2079
Madhesh,Saptari,2,Independent,75,False,2079
Madhesh,Saptari,2,पिछडावर्ग निषाद दलित जनजाती पार्टी,72,False,2079
Madhesh,Saptari,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,61,False,2079
Madhesh,Saptari,2,नेपाल संघीय समाजवादी पार्टी,31,False,2079
Madhesh,Saptari,2,Independent,27,False,2079
Madhesh,Saptari,2,Independent,21,False,2079
Madhesh,Saptari,2,Independent,12,False,2079
Madhesh,Saptari,3,Nepali Congress,26166,True,2079
Madhesh,Saptari,3,CPN-UML,22300,False,2079
Madhesh,Saptari,3,जनमत पार्टी,15114,False,2079
Madhesh,Saptari,3,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",872,False,2079
Madhesh,Saptari,3,Rastriya Prajatantra Party,439,False,2079
Madhesh,Saptari,3,Independent,418,False,2079
Madhesh,Saptari,3,नेपाली जनता दल,294,False,2079
Madhesh,Saptari,3,हाम्रो नेपाली पार्टी,285,False,2079
Madhesh,Saptari,3,Rastriya Swatantra Party,237,False,2079
Madhesh,Saptari,3,नेपाल मजदुर किसान पार्टी,163,False,2079
Madhesh,Saptari,3,नेपाल संघीय समाजवादी पार्टी,124,False,2079
Madhesh,Saptari,3,नेपाल कम्युनिष्ट पार्टी,99,False,2079
Madhesh,Saptari,3,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,87,False,2079
Madhesh,Saptari,3,Independent,69,False,2079
Madhesh,Saptari,3,Independent,58,False,2079
Madhesh,Saptari,3,Independent,37,False,2079
Madhesh,Saptari,3,Independent,33,False,2079
Madhesh,Saptari,3,Independent,31,False,2079
Madhesh,Saptari,4,Nepali Congress,23491,True,2079
Madhesh,Saptari,4,Janata Samajwadi Party Nepal,17977,False,2079
Madhesh,Saptari,4,जनमत पार्टी,12925,False,2079
Madhesh,Saptari,4,बहुजन शक्ति पार्टी,3175,False,2079
Madhesh,Saptari,4,Independent,1717,False,2079
Madhesh,Saptari,4,नागरिक उन्मुक्ति पार्टी,1509,False,2079
Madhesh,Saptari,4,Rastriya Prajatantra Party,846,False,2079
Madhesh,Saptari,4,Independent,546,False,2079
Madhesh,Saptari,4,Independent,533,False,2079
Madhesh,Saptari,4,Rastriya Swatantra Party,502,False,2079
Madhesh,Saptari,4,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,348,False,2079
Madhesh,Saptari,4,नेपाल आमा पार्टी(एकल चुनाव चिन्ह),184,False,2079
Madhesh,Saptari,4,Independent,143,False,2079
Madhesh,Saptari,4,नेपाल सद्भावना पार्टी,46,False,2079
Madhesh,Saptari,4,Independent,31,False,2079
Madhesh,Saptari,4,Independent,19,False,2079
Madhesh,Siraha,1,CPN-UML,29462,True,2079
Madhesh,Siraha,1,Nepali Congress,27379,False,2079
Madhesh,Siraha,1,जनमत पार्टी,6849,False,2079
Madhesh,Siraha,1,Independent,502,False,2079
Madhesh,Siraha,1,Rastriya Prajatantra Party,379,False,2079
Madhesh,Siraha,1,Rastriya Swatantra Party,304,False,2079
Madhesh,Siraha,1,बहुजन एकता पार्टी नेपाल,256,False,2079
Madhesh,Siraha,1,मौलिक जरोकिलो पार्टी,168,False,2079
Madhesh,Siraha,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,142,False,2079
Madhesh,Siraha,1,नेपालका लागि नेपाली पार्टी,131,False,2079
Madhesh,Siraha,1,"जनता प्रगतिशिल पार्टी, नेपाल",122,False,2079
Madhesh,Siraha,1,नेपाल मजदुर किसान पार्टी,94,False,2079
Madhesh,Siraha,1,Independent,61,False,2079
Madhesh,Siraha,1,Independent,58,False,2079
Madhesh,Siraha,1,Independent,45,False,2079
Madhesh,Siraha,1,Federal Democratic National Forum,38,False,2079
Madhesh,Siraha,1,Independent,28,False,2079
Madhesh,Siraha,1,नेपाल सद्भावना पार्टी,23,False,2079
Madhesh,Siraha,1,Independent,23,False,2079
Madhesh,Siraha,1,Independent,17,False,2079
Madhesh,Siraha,1,Independent,12,False,2079
Madhesh,Siraha,1,Independent,7,False,2079
Madhesh,Siraha,1,Independent,6,False,2079
Madhesh,Siraha,2,Janata Samajwadi Party Nepal,24178,True,2079
Madhesh,Siraha,2,Nepali Congress,23028,False,2079
Madhesh,Siraha,2,जनमत पार्टी,16902,False,2079
Madhesh,Siraha,2,Rastriya Prajatantra Party,782,False,2079
Madhesh,Siraha,2,हाम्रो नेपाली पार्टी,699,False,2079
Madhesh,Siraha,2,Independent,639,False,2079
Madhesh,Siraha,2,Independent,312,False,2079
Madhesh,Siraha,2,Independent,284,False,2079
Madhesh,Siraha,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,206,False,2079
Madhesh,Siraha,2,Independent,163,False,2079
Madhesh,Siraha,2,नेपाल मजदुर किसान पार्टी,155,False,2079
Madhesh,Siraha,2,Independent,87,False,2079
Madhesh,Siraha,2,Independent,57,False,2079
Madhesh,Siraha,2,Independent,48,False,2079
Madhesh,Siraha,2,Federal Democratic National Forum,46,False,2079
Madhesh,Siraha,2,राष्ट्रिय जनमुक्ति पार्टी,32,False,2079
Madhesh,Siraha,2,Independent,32,False,2079
Madhesh,Siraha,2,Independent,23,False,2079
Madhesh,Siraha,2,Independent,22,False,2079
Madhesh,Siraha,2,Independent,21,False,2079
Madhesh,Siraha,2,Independent,16,False,2079
Madhesh,Siraha,2,Independent,15,False,2079
Madhesh,Siraha,2,Independent,13,False,2079
Madhesh,Siraha,2,Independent,8,False,2079
Madhesh,Siraha,3,CPN-UML,28064,True,2079
Madhesh,Siraha,3,CPN-Maoist Centre,26882,False,2079
Madhesh,Siraha,3,जनमत पार्टी,11146,False,2079
Madhesh,Siraha,3,Rastriya Prajatantra Party,1259,False,2079
Madhesh,Siraha,3,Rastriya Swatantra Party,463,False,2079
Madhesh,Siraha,3,Independent,457,False,2079
Madhesh,Siraha,3,पिछडावर्ग निषाद दलित जनजाती पार्टी,253,False,2079
Madhesh,Siraha,3,Independent,158,False,2079
Madhesh,Siraha,3,Independent,148,False,2079
Madhesh,Siraha,3,Independent,148,False,2079
Madhesh,Siraha,3,Janata Samajwadi Party Nepal,147,False,2079
Madhesh,Siraha,3,Independent,66,False,2079
Madhesh,Siraha,3,Independent,55,False,2079
Madhesh,Siraha,3,Independent,42,False,2079
Madhesh,Siraha,3,Independent,23,False,2079
Madhesh,Siraha,3,Independent,22,False,2079
Madhesh,Siraha,3,Independent,19,False,2079
Madhesh,Siraha,3,Independent,18,False,2079
Madhesh,Siraha,3,Independent,14,False,2079
Madhesh,Siraha,3,Independent,13,False,2079
Madhesh,Siraha,3,Independent,9,False,2079
Madhesh,Siraha,4,Janata Samajwadi Party Nepal,24102,True,2079
Madhesh,Siraha,4,जनमत पार्टी,16294,False,2079
Madhesh,Siraha,4,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी),14653,False,2079
Madhesh,Siraha,4,Rastriya Swatantra Party,1683,False,2079
Madhesh,Siraha,4,Rastriya Prajatantra Party,1073,False,2079
Madhesh,Siraha,4,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),725,False,2079
Madhesh,Siraha,4,Independent,454,False,2079
Madhesh,Siraha,4,Independent,328,False,2079
Madhesh,Siraha,4,Independent,314,False,2079
Madhesh,Siraha,4,Independent,250,False,2079
Madhesh,Siraha,4,Independent,180,False,2079
Madhesh,Siraha,4,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,175,False,2079
Madhesh,Siraha,4,नेपालका लागि नेपाली पार्टी,158,False,2079
Madhesh,Siraha,4,नेपाल मजदुर किसान पार्टी,151,False,2079
Madhesh,Siraha,4,Independent,118,False,2079
Madhesh,Siraha,4,नेपाल आमा पार्टी(एकल चुनाव चिन्ह),113,False,2079
Madhesh,Siraha,4,Independent,56,False,2079
Madhesh,Siraha,4,Independent,48,False,2079
Madhesh,Siraha,4,Independent,47,False,2079
Bagmati,Dolakha,1,CPN-Maoist Centre,36820,True,2079
Bagmati,Dolakha,1,CPN-UML,36505,False,2079
Bagmati,Dolakha,1,Rastriya Swatantra Party,3801,False,2079
Bagmati,Dolakha,1,Rastriya Prajatantra Party,1561,False,2079
Bagmati,Dolakha,1,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),634,False,2079
Bagmati,Dolakha,1,Janata Samajwadi Party Nepal,361,False,2079
Bagmati,Dolakha,1,हाम्रो नेपाली पार्टी,317,False,2079
Bagmati,Dolakha,1,मंगोल नेशनल अर्गनाइजेसन,269,False,2079
Bagmati,Dolakha,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,198,False,2079
Bagmati,Dolakha,1,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",122,False,2079
Bagmati,Dolakha,1,Independent,118,False,2079
Bagmati,Dolakha,1,नेपाल मजदुर किसान पार्टी,62,False,2079
Bagmati,Dolakha,1,Janata Samajwadi Party Nepal,55,False,2079
Bagmati,Dolakha,1,नागरिक उन्मुक्ति पार्टी,51,False,2079
Bagmati,Dolakha,1,Independent,40,False,2079
Bagmati,Dolakha,1,नेपाली कांग्रेस (बी.पी.),35,False,2079
Bagmati,Dolakha,1,Independent,20,False,2079
Bagmati,Dolakha,1,Independent,18,False,2079
Bagmati,Dolakha,1,Independent,15,False,2079
Bagmati,Dolakha,1,Independent,12,False,2079
Bagmati,Dolakha,1,Independent,9,False,2079
Bagmati,Ramechap,1,Nepali Congress,47099,True,2079
Bagmati,Ramechap,1,CPN-UML,30730,False,2079
Bagmati,Ramechap,1,Rastriya Prajatantra Party,1484,False,2079
Bagmati,Ramechap,1,Rastriya Swatantra Party,1457,False,2079
Bagmati,Ramechap,1,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),858,False,2079
Bagmati,Ramechap,1,Independent,425,False,2079
Bagmati,Ramechap,1,मंगोल नेशनल अर्गनाइजेसन,306,False,2079
Bagmati,Ramechap,1,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी),294,False,2079
Bagmati,Ramechap,1,नेपाली जनता दल,235,False,2079
Bagmati,Ramechap,1,नेश्नलिष्ट पिपल्स पार्टी,210,False,2079
Bagmati,Ramechap,1,नेपाली कांग्रेस (बी.पी.),195,False,2079
Bagmati,Ramechap,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,138,False,2079
Bagmati,Ramechap,1,नागरिक उन्मुक्ति पार्टी,107,False,2079
Bagmati,Ramechap,1,नेपाल कम्युनिष्ट पार्टी माओवादी समाजवादी,104,False,2079
Bagmati,Ramechap,1,राष्ट्रिय समाजवादी पार्टी नेपाल,60,False,2079
Bagmati,Ramechap,1,नेपाल मजदुर किसान पार्टी,47,False,2079
Bagmati,Ramechap,1,Federal Democratic National Forum,42,False,2079
Bagmati,Ramechap,1,Independent,31,False,2079
Bagmati,Ramechap,1,Janata Samajwadi Party Nepal,27,False,2079
Bagmati,Ramechap,1,Independent,27,False,2079
Bagmati,Ramechap,1,Independent,13,False,2079
Bagmati,Ramechap,1,Independent,10,False,2079
Bagmati,Sindhuli,1,Nepali Congress,30391,True,2079
Bagmati,Sindhuli,1,CPN-UML,25546,False,2079
Bagmati,Sindhuli,1,Rastriya Swatantra Party,2692,False,2079
Bagmati,Sindhuli,1,Rastriya Prajatantra Party,940,False,2079
Bagmati,Sindhuli,1,एकीकृत शक्ति नेपाल,321,False,2079
Bagmati,Sindhuli,1,मंगोल नेशनल अर्गनाइजेसन,134,False,2079
Bagmati,Sindhuli,1,Janata Samajwadi Party Nepal,109,False,2079
Bagmati,Sindhuli,1,नेपाल मजदुर किसान पार्टी,83,False,2079
Bagmati,Sindhuli,1,Independent,78,False,2079
Bagmati,Sindhuli,1,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),77,False,2079
Bagmati,Sindhuli,1,Independent,28,False,2079
Bagmati,Sindhuli,1,Independent,21,False,2079
Bagmati,Sindhuli,2,CPN-Maoist Centre,27517,True,2079
Bagmati,Sindhuli,2,CPN-UML,21687,False,2079
Bagmati,Sindhuli,2,Rastriya Swatantra Party,1553,False,2079
Bagmati,Sindhuli,2,Rastriya Prajatantra Party,1340,False,2079
Bagmati,Sindhuli,2,Independent,701,False,2079
Bagmati,Sindhuli,2,मंगोल नेशनल अर्गनाइजेसन,438,False,2079
Bagmati,Sindhuli,2,Janata Samajwadi Party Nepal,125,False,2079
Bagmati,Sindhuli,2,तामाङसालिङ लोकतान्त्रिक पार्टी,85,False,2079
Bagmati,Sindhuli,2,नेपाल मजदुर किसान पार्टी,45,False,2079
Madhesh,Dhanusha,1,Janata Samajwadi Party Nepal,27431,True,2079
Madhesh,Dhanusha,1,CPN-Maoist Centre,21483,False,2079
Madhesh,Dhanusha,1,जनमत पार्टी,14467,False,2079
Madhesh,Dhanusha,1,Rastriya Prajatantra Party,8273,False,2079
Madhesh,Dhanusha,1,Rastriya Swatantra Party,364,False,2079
Madhesh,Dhanusha,1,Independent,317,False,2079
Madhesh,Dhanusha,1,सामाजिक एकता पार्टी(एकल चुनाव चिन्ह),129,False,2079
